PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue
213,4,Complete,257,1500,1,2012-08-15 00:00:00.000,2012-08-24 00:00:00.000,418.95,33.516,10.4738,462.9398
214,4,Rejected,261,1656,4,2012-08-15 00:00:00.000,2012-08-24 00:00:00.000,272.4435,21.7955,6.8111,301.0501
215,4,Complete,251,1572,1,2012-08-15 00:00:00.000,2012-08-24 00:00:00.000,461.79,36.9432,11.5448,510.278
216,4,Complete,253,1562,5,2012-08-15 00:00:00.000,2012-08-24 00:00:00.000,544.7295,43.5784,13.6182,601.9261
217,4,Complete,255,1662,2,2012-08-15 00:00:00.000,2012-08-24 00:00:00.000,37.0755,2.966,0.9269,40.9684
218,4,Complete,256,1682,4,2012-08-15 00:00:00.000,2012-08-24 00:00:00.000,21558.075,1724.646,538.9519,23821.6729
219,4,Complete,259,1686,4,2012-08-15 00:00:00.000,2012-08-24 00:00:00.000,612.108,48.9686,15.3027,676.3793
220,4,Complete,260,1684,5,2012-08-15 00:00:00.000,2012-08-24 00:00:00.000,65240.175,5219.214,1631.0044,72090.3934
221,4,Complete,250,1534,5,2012-08-16 00:00:00.000,2012-08-25 00:00:00.000,534.807,42.7846,13.3702,590.9618
222,4,Complete,254,1614,5,2012-08-16 00:00:00.000,2012-08-25 00:00:00.000,273.0735,21.8459,6.8268,301.7462
223,4,Complete,257,1588,5,2012-08-16 00:00:00.000,2012-08-25 00:00:00.000,40471.2,3237.696,1011.78,44720.676
224,4,Rejected,261,1622,5,2012-08-16 00:00:00.000,2012-08-25 00:00:00.000,278.523,22.2818,6.9631,307.7679
225,4,Complete,251,1632,5,2012-08-24 00:00:00.000,2012-09-02 00:00:00.000,62092.8,4967.424,1552.32,68612.544
226,4,Complete,253,1608,5,2012-08-24 00:00:00.000,2012-09-02 00:00:00.000,5948.25,475.86,148.7063,6572.8163
227,5,Complete,255,1576,5,2012-08-24 00:00:00.000,2012-09-02 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348
228,4,Complete,256,1590,1,2012-08-24 00:00:00.000,2012-09-02 00:00:00.000,525,42,13.125,580.125
229,4,Complete,259,1514,5,2012-08-24 00:00:00.000,2012-09-02 00:00:00.000,2003.6835,160.2947,50.0921,2214.0703
230,4,Complete,260,1498,4,2012-08-24 00:00:00.000,2012-09-02 00:00:00.000,26455.275,2116.422,661.3819,29233.0789
231,4,Complete,258,1674,2,2012-08-24 00:00:00.000,2012-09-02 00:00:00.000,944.37,75.5496,23.6093,1043.5289
232,4,Complete,254,1652,4,2012-08-24 00:00:00.000,2012-09-02 00:00:00.000,44594.55,3567.564,1114.8638,49276.9778
233,4,Complete,257,1578,5,2012-08-28 00:00:00.000,2012-09-06 00:00:00.000,26720.925,2137.674,668.0231,29526.6221
234,4,Rejected,261,1538,5,2012-08-28 00:00:00.000,2012-09-06 00:00:00.000,37843.575,3027.486,946.0894,41817.1504
235,4,Complete,251,1556,4,2012-08-28 00:00:00.000,2012-09-06 00:00:00.000,25531.275,2042.502,638.2819,28212.0589
236,4,Complete,253,1554,4,2012-08-28 00:00:00.000,2012-09-06 00:00:00.000,482.517,38.6014,12.0629,533.1813
237,4,Complete,255,1688,4,2012-09-05 00:00:00.000,2012-09-14 00:00:00.000,125.748,10.0598,3.1437,138.9515
238,4,Complete,256,1580,5,2012-09-05 00:00:00.000,2012-09-14 00:00:00.000,150.7905,12.0632,3.7698,166.6235
239,4,Complete,252,1496,4,2012-09-05 00:00:00.000,2012-09-14 00:00:00.000,602.028,48.1622,15.0507,665.2409
240,4,Complete,260,1494,2,2012-09-05 00:00:00.000,2012-09-14 00:00:00.000,8847.3,707.784,221.1825,9776.2665
241,4,Complete,258,1650,5,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,171.0765,13.6861,4.2769,189.0395
242,4,Complete,254,1654,4,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,20397.3,1631.784,509.9325,22539.0165
243,4,Complete,257,1664,3,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,14628.075,1170.246,365.7019,16164.0229
244,4,Rejected,261,1678,3,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,33350.625,2668.05,833.7656,36852.4406
245,5,Complete,250,1616,4,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,475.6815,38.0545,11.892,525.628
246,4,Complete,253,1492,5,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,564.1965,45.1357,14.1049,623.4371
247,4,Complete,255,1602,5,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,1796.0355,143.6828,44.9009,1984.6192
248,5,Complete,256,1540,4,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,665.028,53.2022,16.6257,734.8559
249,4,Complete,259,1628,5,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
250,4,Complete,260,1604,4,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535
251,4,Complete,258,1690,5,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,146.286,11.7029,3.6572,161.6461
252,4,Complete,254,1566,5,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,102.564,8.2051,2.5641,113.3332
253,4,Complete,252,1698,5,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,150.7905,12.0632,3.7698,166.6235
254,5,Rejected,261,1560,5,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,13669.425,1093.554,341.7356,15104.7146
255,4,Complete,251,1692,5,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,2934.54,234.7632,73.3635,3242.6667
256,4,Complete,253,1696,2,2012-09-21 00:00:00.000,2012-09-30 00:00:00.000,50860.425,4068.834,1271.5106,56200.7696
257,4,Complete,255,1504,1,2012-10-02 00:00:00.000,2012-10-11 00:00:00.000,551.88,44.1504,13.797,609.8274
258,4,Complete,256,1544,1,2012-10-02 00:00:00.000,2012-10-11 00:00:00.000,6987.75,559.02,174.6938,7721.4638
259,4,Complete,259,1530,2,2012-10-02 00:00:00.000,2012-10-11 00:00:00.000,28072.275,2245.782,701.8069,31019.8639
260,4,Complete,260,1508,1,2012-10-02 00:00:00.000,2012-10-11 00:00:00.000,37312.275,2984.982,932.8069,41230.0639
261,4,Complete,258,1694,1,2012-10-11 00:00:00.000,2012-10-20 00:00:00.000,3407.25,272.58,85.1813,3765.0113
262,7,Complete,254,1624,2,2012-10-11 00:00:00.000,2012-10-20 00:00:00.000,28297.5,2263.8,707.4375,31268.7375
263,4,Complete,257,1548,2,2012-10-11 00:00:00.000,2012-10-20 00:00:00.000,59.9445,4.7956,1.4986,66.2387
264,4,Rejected,261,1598,4,2012-10-11 00:00:00.000,2012-10-20 00:00:00.000,240.723,19.2578,6.0181,265.9989
265,4,Complete,251,1658,5,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
266,4,Complete,253,1536,4,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,475.209,38.0167,11.8802,525.1059
267,4,Complete,255,1568,5,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,5757.675,460.614,143.9419,6362.2309
268,4,Complete,256,1648,5,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,142.4115,11.3929,3.5603,157.3647
269,4,Complete,259,1646,2,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,48030.675,3842.454,1200.7669,53073.8959
270,4,Complete,260,1672,4,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
271,5,Complete,258,1600,1,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,1276.275,102.102,31.9069,1410.2839
272,4,Complete,254,1522,1,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,2003.925,160.314,50.0981,2214.3371
273,4,Complete,257,1570,4,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
274,4,Rejected,261,1516,1,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,454.86,36.3888,11.3715,502.6203
275,4,Complete,251,1506,5,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
276,4,Complete,253,1626,2,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,7132.125,570.57,178.3031,7880.9981
277,6,Complete,252,1542,2,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
278,4,Complete,256,1610,4,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
279,4,Complete,259,1638,5,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
280,4,Complete,260,1582,4,2012-10-17 00:00:00.000,2012-10-26 00:00:00.000,371.2275,29.6982,9.2807,410.2064
281,4,Complete,258,1510,5,2013-02-08 00:00:00.000,2013-02-17 00:00:00.000,143.0415,11.4433,3.576,158.0608
282,4,Complete,254,1526,2,2013-02-08 00:00:00.000,2013-02-17 00:00:00.000,28199.325,2255.946,704.9831,31160.2541
283,4,Complete,257,1644,1,2013-02-08 00:00:00.000,2013-02-17 00:00:00.000,3713.325,297.066,92.8331,4103.2241
284,5,Rejected,261,1680,5,2013-02-08 00:00:00.000,2013-02-17 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
285,4,Complete,251,1584,5,2013-02-08 00:00:00.000,2013-02-17 00:00:00.000,2979.27,238.3416,74.4818,3292.0934
286,4,Complete,253,1620,5,2013-02-08 00:00:00.000,2013-02-17 00:00:00.000,5711.475,456.918,142.7869,6311.1799
287,4,Complete,255,1666,4,2013-02-08 00:00:00.000,2013-02-17 00:00:00.000,347.445,27.7956,8.6861,383.9267
288,4,Complete,252,1592,2,2013-02-08 00:00:00.000,2013-02-17 00:00:00.000,97.965,7.8372,2.4491,108.2513
289,4,Complete,259,1618,4,2013-02-13 00:00:00.000,2013-02-22 00:00:00.000,114.471,9.1577,2.8618,126.4905
290,5,Complete,260,1612,4,2013-02-13 00:00:00.000,2013-02-22 00:00:00.000,132.6465,10.6117,3.3162,146.5744
291,4,Complete,258,1586,5,2013-02-13 00:00:00.000,2013-02-22 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
292,4,Complete,250,1500,1,2013-02-13 00:00:00.000,2013-02-22 00:00:00.000,418.95,33.516,10.4738,462.9398
293,4,Complete,257,1656,4,2013-02-13 00:00:00.000,2013-02-22 00:00:00.000,389.655,31.1724,9.7414,430.5688
294,4,Rejected,261,1572,1,2013-02-13 00:00:00.000,2013-02-22 00:00:00.000,461.79,36.9432,11.5448,510.278
295,4,Complete,251,1562,4,2013-02-13 00:00:00.000,2013-02-22 00:00:00.000,982.4535,78.5963,24.5613,1085.6111
296,4,Complete,253,1662,2,2013-02-13 00:00:00.000,2013-02-22 00:00:00.000,37.0755,2.966,0.9269,40.9684
297,5,Complete,255,1682,4,2013-04-05 00:00:00.000,2013-04-14 00:00:00.000,21558.075,1724.646,538.9519,23821.6729
298,4,Complete,256,1686,5,2013-04-05 00:00:00.000,2013-04-14 00:00:00.000,688.8735,55.1099,17.2218,761.2052
299,4,Complete,259,1684,4,2013-04-05 00:00:00.000,2013-04-14 00:00:00.000,20980.575,1678.446,524.5144,23183.5354
300,4,Complete,260,1534,4,2013-04-05 00:00:00.000,2013-04-14 00:00:00.000,372.645,29.8116,9.3161,411.7727
301,4,Complete,258,1614,4,2013-04-12 00:00:00.000,2013-04-21 00:00:00.000,260.4735,20.8379,6.5118,287.8232
302,4,Complete,254,1588,5,2013-04-12 00:00:00.000,2013-04-21 00:00:00.000,40471.2,3237.696,1011.78,44720.676
303,5,Complete,257,1622,5,2013-04-12 00:00:00.000,2013-04-21 00:00:00.000,414.855,33.1884,10.3714,458.4148
304,4,Rejected,261,1632,5,2013-04-12 00:00:00.000,2013-04-21 00:00:00.000,38421.075,3073.686,960.5269,42455.2879
305,4,Complete,251,1608,5,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,5948.25,475.86,148.7063,6572.8163
306,4,Complete,253,1576,5,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348
307,4,Complete,255,1590,1,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,525,42,13.125,580.125
308,4,Complete,256,1514,5,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,2003.6835,160.2947,50.0921,2214.0703
309,4,Complete,259,1498,4,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,26455.275,2116.422,661.3819,29233.0789
310,4,Complete,250,1674,2,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,944.37,75.5496,23.6093,1043.5289
311,4,Complete,258,1652,1,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,6993.525,559.482,174.8381,7727.8451
312,4,Complete,254,1578,3,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,36122.625,2889.81,903.0656,39915.5006
313,4,Complete,257,1538,5,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,37843.575,3027.486,946.0894,41817.1504
314,4,Rejected,261,1556,4,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,25531.275,2042.502,638.2819,28212.0589
315,4,Complete,251,1554,4,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,111.069,8.8855,2.7767,122.7312
316,4,Complete,253,1688,4,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,125.748,10.0598,3.1437,138.9515
317,4,Complete,255,1580,5,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,150.7905,12.0632,3.7698,166.6235
318,4,Complete,256,1496,4,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,235.9035,18.8723,5.8976,260.6734
319,4,Complete,259,1494,2,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,8847.3,707.784,221.1825,9776.2665
320,4,Complete,260,1650,5,2013-04-24 00:00:00.000,2013-05-03 00:00:00.000,171.0765,13.6861,4.2769,189.0395
321,4,Complete,250,1654,4,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,20397.3,1631.784,509.9325,22539.0165
322,7,Complete,254,1664,3,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,14628.075,1170.246,365.7019,16164.0229
323,4,Complete,257,1678,4,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,25334.925,2026.794,633.3731,27995.0921
324,5,Rejected,261,1616,5,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,278.523,22.2818,6.9631,307.7679
325,4,Complete,251,1492,4,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,1497.51,119.8008,37.4378,1654.7486
326,4,Complete,253,1602,5,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,1796.0355,143.6828,44.9009,1984.6192
327,4,Complete,255,1540,4,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,738.99,59.1192,18.4748,816.584
328,6,Complete,256,1628,5,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
329,4,Complete,259,1604,4,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535
330,5,Complete,260,1690,5,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,146.286,11.7029,3.6572,161.6461
331,4,Complete,258,1566,5,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,102.564,8.2051,2.5641,113.3332
332,4,Complete,254,1698,5,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,150.7905,12.0632,3.7698,166.6235
333,4,Complete,257,1560,5,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,13669.425,1093.554,341.7356,15104.7146
334,4,Rejected,261,1692,5,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,6444.9,515.592,161.1225,7121.6145
335,6,Complete,251,1696,2,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,152581.275,12206.502,3814.5319,168602.3089
336,5,Complete,253,1504,1,2013-04-25 00:00:00.000,2013-05-04 00:00:00.000,551.88,44.1504,13.797,609.8274
337,4,Complete,255,1544,1,2013-05-09 00:00:00.000,2013-05-18 00:00:00.000,6987.75,559.02,174.6938,7721.4638
338,4,Complete,256,1530,2,2013-05-09 00:00:00.000,2013-05-18 00:00:00.000,28072.275,2245.782,701.8069,31019.8639
339,4,Complete,252,1508,1,2013-05-09 00:00:00.000,2013-05-18 00:00:00.000,37312.275,2984.982,932.8069,41230.0639
340,4,Complete,260,1694,1,2013-05-09 00:00:00.000,2013-05-18 00:00:00.000,7623,609.84,190.575,8423.415
341,4,Complete,258,1624,2,2013-05-09 00:00:00.000,2013-05-18 00:00:00.000,28297.5,2263.8,707.4375,31268.7375
342,4,Complete,254,1548,2,2013-05-09 00:00:00.000,2013-05-18 00:00:00.000,59.9445,4.7956,1.4986,66.2387
343,4,Complete,257,1598,4,2013-05-09 00:00:00.000,2013-05-18 00:00:00.000,358.155,28.6524,8.9539,395.7613
344,4,Rejected,261,1658,5,2013-05-09 00:00:00.000,2013-05-18 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
345,4,Complete,250,1536,5,2013-05-14 00:00:00.000,2013-05-23 00:00:00.000,414.918,33.1934,10.373,458.4844
346,4,Complete,253,1568,2,2013-05-14 00:00:00.000,2013-05-23 00:00:00.000,29989.575,2399.166,749.7394,33138.4804
347,4,Complete,255,1648,5,2013-05-14 00:00:00.000,2013-05-23 00:00:00.000,142.4115,11.3929,3.5603,157.3647
348,4,Complete,256,1646,2,2013-05-14 00:00:00.000,2013-05-23 00:00:00.000,48030.675,3842.454,1200.7669,53073.8959
349,4,Complete,259,1672,4,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,693.5985,55.4879,17.34,766.4264
350,4,Complete,260,1600,1,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,1276.275,102.102,31.9069,1410.2839
351,4,Complete,258,1522,1,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,2003.925,160.314,50.0981,2214.3371
352,4,Complete,254,1570,2,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
353,4,Complete,252,1516,1,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,454.86,36.3888,11.3715,502.6203
354,4,Rejected,261,1506,5,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
355,4,Complete,251,1626,2,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,7132.125,570.57,178.3031,7880.9981
356,4,Complete,253,1542,2,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
357,4,Complete,255,1610,4,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
358,4,Complete,256,1638,5,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
359,4,Complete,259,1582,4,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,117.369,9.3895,2.9342,129.6927
360,4,Complete,260,1510,5,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,143.0415,11.4433,3.576,158.0608
361,4,Complete,258,1526,2,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,28199.325,2255.946,704.9831,31160.2541
362,4,Complete,254,1644,1,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,3713.325,297.066,92.8331,4103.2241
363,4,Complete,257,1680,4,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,19952.625,1596.21,498.8156,22047.6506
364,4,Rejected,261,1584,5,2013-05-22 00:00:00.000,2013-05-31 00:00:00.000,6540.66,523.2528,163.5165,7227.4293
365,4,Complete,251,1620,5,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,5711.475,456.918,142.7869,6311.1799
366,4,Complete,253,1666,5,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,566.0865,45.2869,14.1522,625.5256
367,4,Complete,255,1592,2,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,97.965,7.8372,2.4491,108.2513
368,4,Complete,256,1618,4,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,114.471,9.1577,2.8618,126.4905
369,4,Complete,259,1612,4,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,132.6465,10.6117,3.3162,146.5744
370,4,Complete,260,1586,5,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
371,4,Complete,258,1500,1,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,418.95,33.516,10.4738,462.9398
372,4,Complete,254,1656,4,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,240.723,19.2578,6.0181,265.9989
373,4,Complete,257,1572,1,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,461.79,36.9432,11.5448,510.278
374,4,Rejected,261,1562,4,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,253.323,20.2658,6.3331,279.9219
375,4,Complete,251,1662,2,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,37.0755,2.966,0.9269,40.9684
376,4,Complete,253,1682,4,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,21558.075,1724.646,538.9519,23821.6729
377,5,Complete,252,1686,4,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,260.4735,20.8379,6.5118,287.8232
378,4,Complete,256,1684,5,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,86220.75,6897.66,2155.5188,95273.9288
379,4,Complete,259,1534,4,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,465.2865,37.2229,11.6322,514.1416
380,4,Complete,260,1614,5,2013-05-23 00:00:00.000,2013-06-01 00:00:00.000,428.4,34.272,10.71,473.382
381,4,Complete,258,1588,5,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,40471.2,3237.696,1011.78,44720.676
382,4,Complete,254,1622,5,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,272.4435,21.7955,6.8111,301.0501
383,4,Complete,257,1632,4,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,23671.725,1893.738,591.7931,26157.2561
384,4,Rejected,261,1608,5,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,5948.25,475.86,148.7063,6572.8163
385,4,Complete,251,1576,5,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348
386,4,Complete,253,1590,1,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,525,42,13.125,580.125
387,4,Complete,255,1514,5,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,2003.6835,160.2947,50.0921,2214.0703
388,4,Complete,252,1498,4,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,26455.275,2116.422,661.3819,29233.0789
389,4,Complete,259,1674,2,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,944.37,75.5496,23.6093,1043.5289
390,4,Complete,260,1652,4,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,48186.6,3854.928,1204.665,53246.193
391,4,Complete,258,1578,5,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,26720.925,2137.674,668.0231,29526.6221
392,4,Complete,250,1538,5,2013-05-29 00:00:00.000,2013-06-07 00:00:00.000,37843.575,3027.486,946.0894,41817.1504
393,4,Complete,257,1556,4,2013-06-11 00:00:00.000,2013-06-20 00:00:00.000,25531.275,2042.502,638.2819,28212.0589
394,4,Rejected,261,1554,5,2013-06-11 00:00:00.000,2013-06-20 00:00:00.000,278.838,22.307,6.971,308.116
395,4,Complete,251,1688,4,2013-06-11 00:00:00.000,2013-06-20 00:00:00.000,125.748,10.0598,3.1437,138.9515
396,4,Complete,253,1580,5,2013-06-11 00:00:00.000,2013-06-20 00:00:00.000,150.7905,12.0632,3.7698,166.6235
397,4,Complete,255,1496,5,2013-06-25 00:00:00.000,2013-07-04 00:00:00.000,839.79,67.1832,20.9948,927.968
398,4,Complete,256,1494,2,2013-06-25 00:00:00.000,2013-07-04 00:00:00.000,8847.3,707.784,221.1825,9776.2665
399,4,Complete,259,1650,5,2013-06-25 00:00:00.000,2013-07-04 00:00:00.000,171.0765,13.6861,4.2769,189.0395
400,4,Complete,260,1654,4,2013-06-25 00:00:00.000,2013-07-04 00:00:00.000,20397.3,1631.784,509.9325,22539.0165
401,4,Complete,258,1664,3,2013-06-25 00:00:00.000,2013-07-04 00:00:00.000,14628.075,1170.246,365.7019,16164.0229
402,6,Complete,254,1678,3,2013-06-25 00:00:00.000,2013-07-04 00:00:00.000,33350.625,2668.05,833.7656,36852.4406
403,4,Complete,257,1616,5,2013-06-25 00:00:00.000,2013-07-04 00:00:00.000,414.855,33.1884,10.3714,458.4148
404,4,Rejected,261,1492,5,2013-06-25 00:00:00.000,2013-07-04 00:00:00.000,278.838,22.307,6.971,308.116
405,4,Complete,251,1602,5,2013-07-12 00:00:00.000,2013-07-21 00:00:00.000,1796.0355,143.6828,44.9009,1984.6192
406,4,Complete,253,1540,4,2013-07-12 00:00:00.000,2013-07-21 00:00:00.000,124.362,9.949,3.1091,137.4201
407,4,Complete,255,1628,5,2013-07-12 00:00:00.000,2013-07-21 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
408,4,Complete,256,1604,4,2013-07-12 00:00:00.000,2013-07-21 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535
409,4,Complete,259,1690,5,2013-07-22 00:00:00.000,2013-07-31 00:00:00.000,146.286,11.7029,3.6572,161.6461
410,4,Complete,250,1566,5,2013-07-22 00:00:00.000,2013-07-31 00:00:00.000,102.564,8.2051,2.5641,113.3332
411,4,Complete,258,1698,5,2013-07-22 00:00:00.000,2013-07-31 00:00:00.000,150.7905,12.0632,3.7698,166.6235
412,4,Complete,254,1560,5,2013-07-22 00:00:00.000,2013-07-31 00:00:00.000,13669.425,1093.554,341.7356,15104.7146
413,4,Complete,257,1692,5,2013-07-30 00:00:00.000,2013-08-08 00:00:00.000,9948.33,795.8664,248.7083,10992.9047
